b1,b2,b3,b4,b5,b6,b7,b8,b81,b9,b10,b11,b12,oc
0.03732,0.03664,0.03944,0.04672,0.05054,0.05423,0.0589,0.0651,0.06734,0.07452,0.10957,0.12075,0.12697,315.1
0.08308,0.08732,0.11508,0.15871,0.17705,0.19311,0.21149,0.23004,0.23491,0.25217,0.33744,0.36274,0.35424,20.1
0.0875,0.09221,0.1183,0.1601,0.17701,0.19121,0.2073,0.22667,0.23335,0.25421,0.34666,0.36889,0.37446,17
0.1202,0.13317,0.17951,0.23928,0.25864,0.27422,0.29127,0.30974,0.3155,0.33151,0.40841,0.42687,0.43202,12.9
0.16417,0.17754,0.22988,0.29635,0.31783,0.3352,0.35359,0.37085,0.37584,0.39147,0.45983,0.4783,0.47654,10.5
0.08925,0.09333,0.11548,0.15202,0.16924,0.18535,0.20535,0.23014,0.23834,0.26564,0.36949,0.39628,0.39391,18.9
0.0955,0.09899,0.12042,0.15336,0.16746,0.1789,0.19178,0.20701,0.21237,0.2302,0.31254,0.33667,0.35253,25.9
0.13271,0.14605,0.2074,0.28747,0.31268,0.33189,0.35108,0.36627,0.36974,0.38247,0.4472,0.46494,0.45051,12.3
0.11084,0.12137,0.16429,0.22055,0.2406,0.25686,0.27479,0.29194,0.29607,0.31153,0.38815,0.41841,0.42141,11.5
0.14794,0.15838,0.20017,0.25734,0.27925,0.29662,0.31506,0.33458,0.3408,0.35867,0.42717,0.44289,0.44005,5.8
0.11374,0.1254,0.16842,0.21948,0.23616,0.24952,0.26394,0.28035,0.28563,0.30193,0.37532,0.39582,0.40504,10.3
0.14253,0.15915,0.21697,0.28887,0.31031,0.32749,0.34618,0.36509,0.37068,0.38583,0.45962,0.47665,0.47665,10.8
0.12159,0.13311,0.17624,0.23665,0.25763,0.27466,0.29275,0.31103,0.31681,0.33435,0.40729,0.42472,0.42845,10.1
0.13977,0.1509,0.19134,0.24866,0.27139,0.29013,0.31024,0.32999,0.33543,0.35318,0.41495,0.43371,0.43003,6.7
0.09024,0.09292,0.11347,0.14883,0.16485,0.1791,0.19552,0.21419,0.22039,0.23944,0.32159,0.34135,0.34491,38.5
0.04806,0.04862,0.05489,0.06784,0.07367,0.07892,0.08521,0.09298,0.0957,0.10392,0.13948,0.15132,0.16425,208.2
0.11389,0.12328,0.16592,0.2231,0.24446,0.26248,0.28249,0.3022,0.3074,0.32344,0.39246,0.4139,0.39829,15.5
0.11962,0.12915,0.16248,0.20578,0.22182,0.23502,0.24917,0.264,0.2686,0.28314,0.3397,0.35694,0.3661,7.7
0.16846,0.18239,0.22788,0.2884,0.31139,0.32931,0.3481,0.36754,0.37316,0.39084,0.45113,0.46795,0.45248,8.2
0.15502,0.16429,0.20578,0.2605,0.28022,0.29546,0.31074,0.32614,0.33098,0.34546,0.4042,0.41937,0.41957,8
0.09112,0.09752,0.12388,0.16114,0.17599,0.1881,0.201,0.21454,0.21883,0.23211,0.28216,0.29737,0.30967,9.4
0.08373,0.0895,0.11429,0.1487,0.1614,0.17211,0.18454,0.19888,0.20375,0.21984,0.29074,0.31196,0.32681,7.9
0.09103,0.0953,0.11308,0.14184,0.15343,0.16342,0.17511,0.18958,0.19436,0.20864,0.36872,0.39847,0.40785,21.3
0.15603,0.17116,0.22398,0.29451,0.31871,0.33791,0.35768,0.37523,0.37958,0.39555,0.44957,0.46419,0.45279,10.9
0.07081,0.07258,0.08892,0.11822,0.13231,0.14568,0.16188,0.18101,0.1872,0.20673,0.279,0.29614,0.29221,30.1
0.12782,0.13957,0.18446,0.24149,0.26158,0.2781,0.29607,0.31405,0.3193,0.33682,0.40644,0.42697,0.43043,11.5
0.11192,0.12388,0.1739,0.24149,0.26375,0.2819,0.30165,0.32203,0.32862,0.34938,0.44228,0.46377,0.46185,9.8
0.13772,0.1536,0.21047,0.28294,0.30704,0.32546,0.34498,0.36258,0.36652,0.38265,0.45572,0.48195,0.48084,11.5
0.12618,0.14129,0.19976,0.26656,0.28767,0.30423,0.32188,0.33597,0.33814,0.34906,0.41172,0.43853,0.41918,10.4
0.08991,0.09627,0.13002,0.1733,0.18945,0.20226,0.21592,0.2283,0.23174,0.24384,0.30395,0.32092,0.32248,33.2
0.08564,0.09129,0.11692,0.1578,0.17374,0.18707,0.20221,0.22029,0.22631,0.24316,0.31747,0.33651,0.35019,12.5
0.13228,0.14411,0.18802,0.24575,0.26662,0.28333,0.3004,0.31761,0.323,0.33939,0.40794,0.42638,0.43391,9.8
0.14468,0.1561,0.19834,0.25416,0.27498,0.29201,0.31046,0.32946,0.33535,0.35278,0.42102,0.43672,0.42776,7.7
0.08046,0.0858,0.11288,0.15367,0.16963,0.18264,0.19674,0.21247,0.21787,0.23464,0.30641,0.32471,0.33037,19.5
0.08559,0.0875,0.10486,0.13916,0.15631,0.17246,0.19191,0.21488,0.22218,0.24277,0.30931,0.32419,0.31754,68.5
0.15167,0.16823,0.23383,0.30917,0.33113,0.34802,0.36433,0.37757,0.38107,0.39346,0.44968,0.46591,0.46612,11.9
0.13005,0.14164,0.1902,0.2534,0.27435,0.29067,0.30711,0.32159,0.32569,0.33892,0.39138,0.40411,0.39455,18
0.12457,0.13256,0.16501,0.21232,0.23254,0.24963,0.26872,0.29094,0.29833,0.3196,0.40374,0.42589,0.43451,14.9
0.18514,0.20792,0.2894,0.37291,0.39428,0.41115,0.42914,0.44658,0.45154,0.4658,0.54213,0.55796,0.5479,6
0.15657,0.16792,0.21989,0.29248,0.31718,0.33682,0.35662,0.37497,0.38028,0.39637,0.46259,0.47896,0.48084,8.3
0.12462,0.13608,0.18294,0.23933,0.26056,0.27861,0.29874,0.31967,0.32606,0.34514,0.42914,0.45009,0.45071,10
0.12266,0.13256,0.17474,0.23259,0.25357,0.27121,0.29134,0.3121,0.31805,0.33698,0.42141,0.44473,0.43391,12.3
0.15139,0.16504,0.21807,0.28164,0.30137,0.31514,0.3281,0.33955,0.343,0.35213,0.39958,0.41143,0.41505,23.1
0.08746,0.09224,0.11787,0.15438,0.16998,0.18391,0.20022,0.21827,0.22382,0.24038,0.31536,0.33581,0.32441,14.3
0.14424,0.15269,0.18531,0.2302,0.24769,0.26224,0.27778,0.29316,0.29744,0.30939,0.35197,0.36216,0.35604,13.4
0.0866,0.09051,0.11416,0.15346,0.17163,0.18681,0.20375,0.22392,0.23094,0.25229,0.34096,0.3635,0.37196,19.4
0.1369,0.14969,0.20342,0.27473,0.29985,0.32004,0.34127,0.36258,0.36906,0.3886,0.47,0.48742,0.48161,12.9
0.16315,0.18014,0.23286,0.29628,0.32026,0.33931,0.35867,0.3774,0.38247,0.39847,0.45467,0.4713,0.44813,11.2
0.09499,0.09845,0.11989,0.15132,0.16425,0.17547,0.1885,0.20394,0.20927,0.22803,0.32181,0.34906,0.3635,9.3
0.1325,0.14312,0.18989,0.25148,0.27221,0.28953,0.30896,0.32772,0.33304,0.34986,0.42034,0.43904,0.43122,7
0.10363,0.10539,0.12639,0.16342,0.18014,0.19548,0.2137,0.23458,0.24127,0.26098,0.33535,0.35302,0.34364,20.8
0.07661,0.08179,0.10656,0.14504,0.15985,0.17239,0.18659,0.20338,0.20893,0.22527,0.29451,0.31297,0.32449,10.8
0.11655,0.12226,0.15538,0.20606,0.22615,0.24356,0.26351,0.28728,0.29519,0.31725,0.41115,0.43043,0.43481,11.4
0.09568,0.09763,0.11264,0.14135,0.15585,0.16897,0.18399,0.20174,0.20783,0.22537,0.28741,0.30409,0.32211,9.2
0.16207,0.17697,0.23094,0.3004,0.32352,0.34159,0.35983,0.37731,0.38194,0.39573,0.45279,0.46795,0.46795,6.8
0.13183,0.14578,0.1957,0.26467,0.288,0.30704,0.32802,0.34818,0.35392,0.37368,0.44607,0.46537,0.46419,9.4
0.06803,0.06825,0.07688,0.09391,0.10228,0.11054,0.12156,0.13737,0.14348,0.16391,0.26176,0.2894,0.30903,28.1
0.13973,0.15132,0.19907,0.26394,0.28681,0.30486,0.32412,0.34269,0.3481,0.36585,0.43883,0.45709,0.45248,12
0.07577,0.07739,0.09867,0.14236,0.16425,0.18256,0.20212,0.22259,0.22861,0.249,0.32636,0.34802,0.34802,30.9
0.14305,0.1566,0.21385,0.28642,0.31003,0.32825,0.34674,0.36158,0.36484,0.37705,0.43944,0.45751,0.44005,11.1
0.15153,0.16788,0.23545,0.31492,0.33986,0.35983,0.38045,0.39737,0.40124,0.41716,0.48106,0.50119,0.49374,12.2
0.08702,0.0876,0.10009,0.12668,0.14125,0.15421,0.16873,0.18569,0.19156,0.20898,0.27669,0.29512,0.31067,10.6
0.0713,0.07495,0.10261,0.15153,0.17022,0.18612,0.20263,0.21918,0.22434,0.24066,0.32203,0.33144,0.3193,67.5
0.15403,0.16916,0.2274,0.29444,0.3155,0.33144,0.34714,0.35909,0.36133,0.37248,0.42648,0.44289,0.43381,27.9
0.16688,0.18226,0.22772,0.28602,0.30768,0.32471,0.34237,0.36016,0.36526,0.38107,0.43873,0.45709,0.44999,9.2
0.16267,0.17474,0.21291,0.26122,0.2788,0.29201,0.30542,0.31908,0.32315,0.33651,0.38486,0.39912,0.4005,6.4
0.112,0.11606,0.15438,0.2137,0.24088,0.26375,0.28721,0.31103,0.31813,0.3369,0.42034,0.43261,0.42082,15.8
0.11176,0.11725,0.14458,0.19059,0.21057,0.22824,0.24871,0.27133,0.27816,0.2984,0.36983,0.38779,0.38256,26.3
0.03386,0.0313,0.03459,0.04715,0.05598,0.06586,0.07993,0.09982,0.107,0.12767,0.18617,0.19788,0.19249,287
0.1261,0.13728,0.18218,0.24502,0.26965,0.29007,0.31282,0.33551,0.34104,0.36025,0.44005,0.46903,0.46398,18.5
0.1029,0.11169,0.15765,0.21647,0.23073,0.24221,0.25457,0.26388,0.26491,0.27271,0.31153,0.32629,0.30172,20
0.13671,0.15129,0.20436,0.27265,0.2937,0.31053,0.32855,0.34706,0.35253,0.36711,0.43672,0.453,0.45604,9.9
0.09788,0.10402,0.13351,0.17559,0.19143,0.20469,0.21974,0.23752,0.24389,0.264,0.35768,0.38265,0.394,7.9
0.14322,0.15722,0.20936,0.27587,0.29799,0.3155,0.33366,0.35108,0.3562,0.37205,0.44005,0.45751,0.46036,5.6
0.14411,0.15834,0.22454,0.29539,0.31645,0.33281,0.34922,0.36099,0.36341,0.37265,0.42845,0.44045,0.4215,22.7
0.12226,0.13283,0.18205,0.24723,0.27164,0.29054,0.30867,0.32226,0.32501,0.33636,0.38291,0.39391,0.38282,37
0.14757,0.16151,0.22594,0.30627,0.33412,0.35662,0.38036,0.40031,0.40486,0.42218,0.48831,0.50594,0.49499,14.8
0.1234,0.13443,0.18143,0.24457,0.26847,0.2888,0.31089,0.33235,0.33814,0.35859,0.43371,0.45467,0.44957,32.3
0.1566,0.17274,0.23928,0.32144,0.34618,0.36618,0.38699,0.40476,0.40945,0.42589,0.48865,0.50489,0.49934,9.2
0.08995,0.09393,0.11893,0.15937,0.17783,0.19494,0.21597,0.24261,0.252,0.28132,0.39976,0.42619,0.42355,17.5
0.09169,0.0953,0.11934,0.16132,0.1798,0.19552,0.21296,0.23201,0.23807,0.25651,0.32711,0.3477,0.36108,13.2
0.11384,0.12497,0.18005,0.25357,0.27823,0.29737,0.31608,0.33037,0.33266,0.34435,0.40804,0.43271,0.4139,10.4
0.13161,0.14171,0.19011,0.24205,0.25936,0.27422,0.29047,0.30297,0.30563,0.31674,0.38441,0.40439,0.39829,12.8
0.14605,0.15959,0.21385,0.28373,0.30718,0.32509,0.34316,0.36,0.36492,0.37862,0.44045,0.45551,0.45331,23.8
0.06931,0.06997,0.08406,0.10937,0.12235,0.134,0.14716,0.16166,0.16634,0.18126,0.24604,0.26577,0.27919,23.8
0.11298,0.12263,0.18122,0.26333,0.29154,0.31557,0.34159,0.3672,0.3748,0.39737,0.48018,0.49728,0.48596,9.1
0.13772,0.15195,0.20277,0.2673,0.28947,0.30697,0.32494,0.34214,0.34738,0.3635,0.43222,0.44968,0.44916,7.9
0.13709,0.14918,0.19552,0.2558,0.27701,0.2939,0.3121,0.33007,0.33558,0.35253,0.42384,0.44177,0.44106,8.8
0.12128,0.13149,0.17563,0.23774,0.26008,0.27759,0.29594,0.31218,0.31572,0.33052,0.39573,0.42005,0.41343,11.4
0.12468,0.13668,0.19266,0.25834,0.2799,0.29717,0.31557,0.33045,0.33412,0.34706,0.41333,0.42944,0.42082,26.4
0.17294,0.19169,0.2626,0.34459,0.36881,0.3877,0.40729,0.42238,0.4254,0.43964,0.49992,0.51856,0.50933,14.8
0.16069,0.17426,0.249,0.32292,0.34498,0.36316,0.38142,0.395,0.39829,0.41106,0.48084,0.49831,0.4825,10.4
0.12557,0.13502,0.16421,0.20516,0.22095,0.23421,0.24957,0.26687,0.27221,0.28933,0.35596,0.37653,0.38089,11
0.08796,0.08829,0.10287,0.13403,0.14907,0.16237,0.17656,0.19138,0.19611,0.20912,0.25021,0.25972,0.26068,230.7
0.09369,0.09743,0.12331,0.1668,0.18599,0.20361,0.22465,0.24889,0.25668,0.28016,0.37017,0.38887,0.37273,33.9
0.14822,0.15933,0.23083,0.30563,0.32878,0.34602,0.36191,0.37248,0.37454,0.38291,0.44259,0.45352,0.42462,25.5
0.128,0.13871,0.18733,0.25363,0.27765,0.29813,0.32048,0.34269,0.34922,0.37008,0.44106,0.4593,0.45635,12
0.13555,0.15129,0.20512,0.27397,0.29499,0.31239,0.33197,0.35156,0.35768,0.37566,0.45499,0.47391,0.47709,7.5
0.11719,0.12394,0.15531,0.20592,0.22888,0.24843,0.2704,0.29431,0.30116,0.32501,0.40216,0.42638,0.42855,14.7
0.03775,0.0366,0.0419,0.05762,0.0664,0.07511,0.0864,0.10123,0.10649,0.12181,0.1692,0.17923,0.17656,371.1
0.07905,0.083,0.11888,0.17947,0.20244,0.22034,0.23867,0.25704,0.26291,0.28275,0.37584,0.39619,0.38072,15.8
0.1074,0.1166,0.14873,0.18323,0.19634,0.20807,0.22279,0.23911,0.24328,0.25924,0.33404,0.35925,0.33791,19.4
0.10718,0.11452,0.15403,0.21538,0.23757,0.25598,0.27568,0.29356,0.29744,0.31203,0.36627,0.38344,0.36183,22.5
0.14645,0.16285,0.23999,0.30711,0.32681,0.34356,0.36199,0.37239,0.37368,0.38415,0.46452,0.48384,0.45698,22.8
0.16069,0.17179,0.21316,0.25568,0.27008,0.28113,0.29194,0.30179,0.30458,0.31347,0.35156,0.36066,0.36341,52.3
0.16132,0.17314,0.22667,0.29662,0.32033,0.33869,0.35678,0.37351,0.37836,0.39409,0.4593,0.47676,0.4783,12.2
0.07836,0.0837,0.10651,0.14116,0.1547,0.16642,0.17997,0.19629,0.20216,0.2207,0.30514,0.32734,0.33963,10
0.14148,0.15531,0.20573,0.27227,0.29532,0.31391,0.33289,0.35099,0.35637,0.37256,0.43752,0.45321,0.45196,12.7
0.18557,0.2016,0.24934,0.30967,0.33113,0.34778,0.36501,0.38212,0.38735,0.40262,0.45983,0.47293,0.46763,11.2
0.0911,0.09721,0.12323,0.15787,0.17314,0.18707,0.20422,0.22428,0.23041,0.25229,0.34506,0.37402,0.37008,18
0.11033,0.12226,0.17006,0.22972,0.24871,0.26388,0.28003,0.2973,0.30297,0.32181,0.40207,0.42218,0.4217,13.9
0.15073,0.168,0.2354,0.29067,0.30514,0.31783,0.33235,0.34182,0.34308,0.3518,0.41314,0.43162,0.41783,13.9
0.15467,0.17262,0.24848,0.32344,0.34538,0.3635,0.38362,0.39866,0.40179,0.41333,0.48062,0.49728,0.47819,17.7
0.13474,0.1471,0.19103,0.24763,0.26742,0.2836,0.30061,0.31747,0.3224,0.33543,0.39084,0.40682,0.4102,23
0.09391,0.09663,0.12877,0.18387,0.20773,0.23041,0.25858,0.29194,0.30276,0.3369,0.43581,0.45635,0.44999,14
0.13268,0.14335,0.17673,0.21953,0.23911,0.25545,0.27309,0.29228,0.29813,0.31557,0.37601,0.39255,0.36703,30.6
0.11633,0.12717,0.17077,0.23399,0.25515,0.27221,0.291,0.3101,0.31579,0.3322,0.40374,0.42131,0.42482,9
0.14842,0.16364,0.22034,0.29336,0.31791,0.33729,0.35752,0.37696,0.38291,0.40114,0.47566,0.49193,0.48742,10.8
0.1353,0.14693,0.1872,0.23834,0.25615,0.27027,0.28556,0.3022,0.30768,0.32471,0.39893,0.41822,0.42053,9.2
0.15758,0.16955,0.21096,0.26522,0.28569,0.30339,0.3233,0.3457,0.35237,0.37162,0.44076,0.45751,0.45667,5.4
0.0979,0.10165,0.1261,0.17041,0.19151,0.20956,0.22999,0.25427,0.2626,0.28708,0.37154,0.38833,0.38238,10.6
0.10929,0.11421,0.14204,0.1905,0.2135,0.23238,0.25322,0.27638,0.28347,0.3043,0.3823,0.40392,0.40087,38.9
0.0875,0.09315,0.12235,0.16715,0.18433,0.19898,0.21607,0.23448,0.23983,0.25888,0.33939,0.36442,0.36025,12.3
0.11272,0.12306,0.16436,0.21513,0.23281,0.24672,0.26134,0.27676,0.28171,0.29833,0.36821,0.38833,0.3982,12.5
0.1173,0.12738,0.1731,0.23507,0.25627,0.27334,0.29181,0.31031,0.31601,0.33535,0.41918,0.44116,0.43974,11.1
0.13941,0.15385,0.22213,0.29141,0.31398,0.3322,0.35043,0.36551,0.36949,0.38274,0.44999,0.46569,0.45269,12.8
0.14747,0.16361,0.23361,0.31074,0.3362,0.35703,0.37879,0.39701,0.40114,0.41822,0.48933,0.50992,0.49522,14.9
0.10703,0.1121,0.13527,0.17061,0.18737,0.20253,0.22065,0.243,0.25038,0.27447,0.36383,0.38779,0.3748,26.3
0.12139,0.12791,0.15506,0.18937,0.20502,0.21832,0.23259,0.2478,0.25241,0.26607,0.31805,0.33212,0.30867,16.5
0.12291,0.13173,0.16819,0.22105,0.2406,0.25639,0.27302,0.2896,0.29451,0.30939,0.36652,0.38168,0.38212,13.6
0.13813,0.14733,0.18501,0.23988,0.26236,0.2808,0.30102,0.32315,0.33037,0.3514,0.43833,0.45983,0.46516,10.8
0.12283,0.12523,0.14545,0.18051,0.19647,0.2113,0.22925,0.2513,0.25888,0.28171,0.36408,0.38344,0.38744,8.9
0.14184,0.14973,0.19458,0.26509,0.29404,0.32018,0.35164,0.38806,0.40004,0.43311,0.52711,0.54138,0.52918,9.9
0.1205,0.13265,0.19011,0.25757,0.28093,0.30082,0.3224,0.34316,0.34898,0.36889,0.44648,0.46741,0.46494,11.2
0.13852,0.14897,0.18728,0.24016,0.26032,0.27663,0.29471,0.31514,0.32203,0.34269,0.43033,0.45113,0.4529,12.3
0.10221,0.11163,0.1552,0.21184,0.23046,0.24547,0.26164,0.27842,0.28379,0.3022,0.38486,0.40616,0.40514,11.7
0.12221,0.13511,0.19797,0.26915,0.29034,0.3069,0.32374,0.3408,0.3461,0.36442,0.44525,0.46709,0.46004,3.8
0.0866,0.09089,0.12064,0.16592,0.18604,0.20479,0.22756,0.25498,0.26406,0.29289,0.38985,0.41229,0.40907,15.4
0.12633,0.13778,0.18155,0.23906,0.2608,0.2781,0.29628,0.31434,0.3196,0.33581,0.39673,0.41457,0.41106,13.3
0.16308,0.17807,0.23238,0.30234,0.32464,0.34253,0.36174,0.38019,0.38503,0.39912,0.45941,0.47282,0.46227,9.3
0.10106,0.10757,0.13706,0.17669,0.19196,0.20469,0.21762,0.23078,0.23507,0.24803,0.30172,0.3163,0.32862,7.7
0.14983,0.1652,0.22039,0.28754,0.30875,0.32539,0.34245,0.35859,0.3635,0.37862,0.44177,0.4574,0.45856,7.7
0.14997,0.16398,0.21582,0.28281,0.30683,0.32546,0.34467,0.36333,0.36889,0.38583,0.45186,0.46634,0.46259,14.7
0.07907,0.08537,0.11374,0.15502,0.16924,0.18093,0.19391,0.20783,0.21242,0.22673,0.29121,0.30981,0.32486,8.1
0.07527,0.07623,0.08817,0.11171,0.12345,0.13388,0.14625,0.16177,0.16726,0.18454,0.25439,0.27435,0.28967,18.3
0.13658,0.15205,0.21827,0.29471,0.31813,0.33806,0.35983,0.37809,0.383,0.39802,0.48062,0.49911,0.48306,16
0.07759,0.07688,0.09676,0.1364,0.15592,0.17559,0.20202,0.2379,0.25096,0.29329,0.42609,0.44823,0.43995,15.8
0.1102,0.11545,0.13643,0.16784,0.18235,0.1953,0.21072,0.22988,0.23643,0.25763,0.34308,0.36737,0.36141,18.2
0.067,0.06667,0.0836,0.11598,0.13388,0.15101,0.17069,0.19191,0.19866,0.21888,0.30248,0.32263,0.3281,19.6
0.14555,0.16207,0.25212,0.33412,0.35826,0.37818,0.39719,0.40804,0.40973,0.41793,0.48719,0.50003,0.45551,14.9
0.12397,0.13493,0.17853,0.23265,0.25102,0.26632,0.28294,0.29819,0.30213,0.31514,0.36652,0.37592,0.34435,36.2
0.11981,0.12397,0.14521,0.18429,0.20347,0.21999,0.23845,0.25942,0.2662,0.28662,0.35522,0.3742,0.38274,19.1
0.10892,0.11679,0.14788,0.19085,0.20673,0.21968,0.23345,0.24769,0.25206,0.26467,0.30882,0.31718,0.31586,13.9
0.07711,0.08037,0.1038,0.13621,0.1516,0.16623,0.18433,0.20701,0.21454,0.23768,0.32779,0.34778,0.34642,11.8
0.09432,0.10104,0.13546,0.18514,0.203,0.21747,0.23249,0.24797,0.25299,0.26773,0.33274,0.35083,0.36644,6.9
0.11882,0.13011,0.18088,0.23955,0.25948,0.27479,0.29054,0.30346,0.30683,0.31908,0.37766,0.39192,0.38133,48.7
0.14686,0.15682,0.20319,0.27127,0.29881,0.31967,0.34033,0.35967,0.36501,0.38168,0.44422,0.46004,0.45562,22.1
0.15944,0.17673,0.2435,0.33136,0.35686,0.37714,0.39939,0.41947,0.42472,0.43974,0.50582,0.52036,0.51357,7.6
0.13086,0.14575,0.21038,0.26872,0.28333,0.29539,0.30782,0.31769,0.32011,0.32915,0.3931,0.41238,0.41831,0.3
0.06491,0.06458,0.07816,0.10421,0.11768,0.13098,0.14727,0.16711,0.17398,0.19436,0.27638,0.29601,0.30577,29.9
0.159,0.17155,0.22284,0.28747,0.31153,0.329,0.34578,0.36041,0.36425,0.37827,0.43421,0.45217,0.45825,12.3
0.14441,0.15736,0.20352,0.2643,0.28615,0.30416,0.32397,0.34483,0.3514,0.37102,0.4474,0.46644,0.47044,11.4
0.16665,0.17693,0.22361,0.28874,0.31376,0.33458,0.35752,0.3815,0.38887,0.41039,0.49249,0.51286,0.51027,16
0.14164,0.15893,0.21968,0.28629,0.30458,0.31908,0.33412,0.34794,0.35164,0.36358,0.42296,0.43974,0.44545,8.4
0.12025,0.13017,0.17049,0.22961,0.25125,0.26847,0.28728,0.30697,0.3134,0.3322,0.41181,0.43112,0.43702,9.9
0.13782,0.15153,0.19418,0.24116,0.25864,0.27302,0.2896,0.30832,0.3134,0.32569,0.3971,0.42904,0.39473,13.8
0.15122,0.16738,0.22336,0.29465,0.31761,0.33589,0.3558,0.37471,0.38028,0.39637,0.46366,0.47841,0.47119,6
0.02754,0.02603,0.02762,0.03425,0.03845,0.04291,0.04905,0.05757,0.06077,0.07042,0.10965,0.12394,0.14168,490.5
0.13326,0.14679,0.19033,0.23961,0.25728,0.27227,0.29,0.30789,0.31218,0.32569,0.39156,0.41295,0.39582,7.5
0.13143,0.14197,0.18147,0.23507,0.2548,0.27152,0.29,0.31081,0.31776,0.33822,0.41812,0.43411,0.43043,8.6
0.08941,0.09262,0.11735,0.16214,0.18361,0.20226,0.22254,0.24508,0.25252,0.27359,0.35441,0.37532,0.39093,10
0.17583,0.18976,0.25604,0.33343,0.35834,0.37836,0.39857,0.41515,0.41957,0.43441,0.50165,0.51511,0.49716,20.5
0.12756,0.14064,0.21503,0.27536,0.29465,0.30939,0.32292,0.33022,0.33113,0.33783,0.39473,0.40663,0.38089,26.6
0.12095,0.13189,0.1831,0.2457,0.26847,0.28794,0.3091,0.33067,0.33729,0.35555,0.43092,0.44802,0.44607,13.8
0.11814,0.1282,0.18488,0.25817,0.2832,0.3043,0.32674,0.34498,0.34946,0.36551,0.44055,0.45772,0.43043,18.4
0.08766,0.09001,0.1095,0.14381,0.16129,0.17462,0.18785,0.20096,0.20483,0.21667,0.25769,0.27114,0.2808,5.6
0.12823,0.1358,0.16615,0.21086,0.23014,0.24655,0.26509,0.28536,0.29154,0.31053,0.37914,0.39994,0.40785,15.3
0.17112,0.18672,0.23583,0.29397,0.31579,0.33358,0.35294,0.37213,0.3774,0.39491,0.45952,0.47874,0.47973,8
0.06616,0.06608,0.07867,0.10588,0.1202,0.13421,0.15164,0.17322,0.18043,0.20114,0.27027,0.28754,0.29114,36.4
0.04158,0.04027,0.0473,0.06479,0.07398,0.0832,0.09438,0.1072,0.11135,0.12294,0.17235,0.18446,0.1895,157.9
0.09598,0.10193,0.13014,0.16776,0.18281,0.19611,0.21154,0.2283,0.23335,0.24963,0.32794,0.35245,0.35596,18.2
0.12761,0.14009,0.19597,0.26116,0.28458,0.30493,0.3281,0.3518,0.35843,0.38177,0.46709,0.49034,0.48195,7
0.11379,0.12167,0.15581,0.20389,0.22269,0.23807,0.25533,0.27504,0.2819,0.30241,0.39102,0.41267,0.42131,11.5
0.11866,0.12817,0.17136,0.22935,0.25136,0.26853,0.28635,0.30479,0.31067,0.32825,0.40672,0.42609,0.42737,11
0.15038,0.15889,0.21311,0.29329,0.31427,0.33151,0.34826,0.35711,0.35851,0.36745,0.39264,0.39912,0.39437,22.5
0.0938,0.09734,0.12173,0.15922,0.17628,0.19226,0.21213,0.23583,0.24339,0.26749,0.35221,0.37196,0.35818,25.3
0.1972,0.21528,0.26503,0.33136,0.35992,0.38309,0.40794,0.43431,0.44147,0.46334,0.54815,0.57412,0.52723,10.6
0.10025,0.10622,0.13452,0.17084,0.18681,0.20091,0.21732,0.23686,0.24339,0.26491,0.35075,0.37308,0.36618,11.9
0.09014,0.09645,0.12451,0.16196,0.17803,0.19226,0.20859,0.22699,0.23249,0.24871,0.32181,0.34269,0.34372,10.1
0.08964,0.09554,0.13474,0.19409,0.21528,0.23195,0.24986,0.26922,0.27568,0.29799,0.41115,0.43944,0.42973,15
0.1358,0.15021,0.2096,0.27765,0.30409,0.32546,0.3485,0.36872,0.37308,0.38708,0.4627,0.48462,0.46015,20.9
0.17049,0.19033,0.27727,0.35992,0.38503,0.40448,0.42491,0.43762,0.43985,0.45061,0.52348,0.53716,0.50536,13.5
0.15711,0.17539,0.2466,0.31761,0.339,0.35719,0.3774,0.39174,0.39473,0.40644,0.48317,0.50107,0.48384,25.4
0.13728,0.1509,0.21355,0.2799,0.30102,0.3182,0.33589,0.35019,0.35367,0.36459,0.42875,0.44525,0.42993,16.8
0.09524,0.09961,0.11836,0.14812,0.16021,0.17073,0.18285,0.19674,0.20128,0.21543,0.26436,0.27938,0.29295,8.2
0.18484,0.19688,0.24238,0.30325,0.32539,0.343,0.36174,0.38001,0.38539,0.40124,0.45994,0.4749,0.46623,7.3
0.10438,0.11197,0.16577,0.25328,0.28761,0.31275,0.33651,0.3595,0.36694,0.38913,0.48073,0.49534,0.46655,10.6
0.11306,0.11849,0.14595,0.19191,0.21154,0.2294,0.2509,0.27606,0.28425,0.30853,0.38459,0.40374,0.39948,5
0.15014,0.16501,0.21908,0.28807,0.31239,0.33128,0.35059,0.36991,0.37549,0.39183,0.45751,0.47228,0.46698,12.7
0.13684,0.15087,0.20226,0.26928,0.29141,0.30931,0.3284,0.34786,0.35392,0.37256,0.45562,0.47534,0.47381,8.3
0.05801,0.05668,0.06589,0.08472,0.09641,0.10882,0.12537,0.14784,0.1561,0.18109,0.27227,0.29141,0.29526,47.5
0.1296,0.14431,0.21145,0.28734,0.31067,0.329,0.34738,0.36083,0.36308,0.37308,0.43863,0.45835,0.43401,11
0.11301,0.11429,0.12912,0.16282,0.18059,0.19575,0.21291,0.23302,0.23955,0.26002,0.33366,0.35604,0.36983,27.7
